1690	17	20
1700	17	20
1710	17	20
1720	17	20
1730	17	20
1740	17	20
1750	17	20
1760	17	20
1770	17	20
1780	17	20
1790	17	20
1800	17	20
1810	17	20
1820	17	20
1830	17	20
1840	17	20
1850	17	20
1860	17	20
1870	17	20
1880	17	20
1890	17	20
1900	17	20
1910	17	20
1920	17	20
1930	17	20
1940	17	20
1950	17	20
1960	17	20
1970	17	20
1980	17	20
1990	17	20
2000	17	20
2010	17	20
2020	17	20
2030	17	20
2040	17	20
2050	17	20
2060	17	20
2070	17	20
2080	17	20
2090	17	20
2100	17	20
2110	17	20
2120	17	20
2130	17	20
2140	17	20
2150	17	20
2160	17	20
2170	17	20
2180	17	20
2190	17	20
2200	17	20
2210	17	20
2220	17	20
2230	17	20
2240	17	20
2250	17	20
2260	17	20
2270	17	20
2280	17	20
2290	17	20
2300	17	20
2310	17	20
2320	17	20
2330	17	20
2340	17	20
2350	17	20
2360	17	20
2370	17	20
2380	17	20
2390	17	20
2400	17	20
2410	17	20
2420	17	20
2430	17	20
2440	17	20
2450	17	20
2460	17	20
2470	17	20
2480	17	20
2490	17	20
2500	17	20
2510	17	20
2520	17	20
2530	17	20
2540	17	20
2550	17	20
2560	17	20
2570	17	20
2580	17	20
2590	17	20
2600	17	20
2610	17	20
2620	17	20
2630	17	20
2640	17	20
2650	17	20
2660	17	20
2670	17	20
2680	17	20
2690	17	20
2700	17	20
2710	17	20
2720	17	20
2730	17	20
2740	17	20
2750	17	20
2760	17	20
2770	17	20
2780	17	20
2790	17	20
2800	17	20
2810	17	20
2820	17	20
2830	17	20
2840	17	20
2850	17	20
2860	17	20
2870	17	20
2880	17	20
2890	17	20
2900	17	20
2910	17	20
2920	17	20
2930	17	20
2940	17	20
2950	17	20
2960	17	20
2970	17	20
2980	17	20
2990	17	20
3000	17	20
3010	17	20
3020	17	20
3030	17	20
3040	17	20
3050	17	20
3060	17	20
3070	17	20
3080	17	20
3090	17	20
3100	17	20
3110	17	20
3120	17	20
3130	17	20
3140	17	20
3150	17	20
3160	17	20
3170	17	20
3180	17	20
3190	17	20
3200	17	20
3210	17	20
3220	17	20
3230	17	20
3240	17	20
3250	17	20
3260	17	20
3270	17	20
3280	17	20
3290	17	20
3300	17	20
3310	17	20
3320	17	20
3330	17	20
3340	17	20
3350	17	20
3360	17	20
3370	17	20
3380	17	20
3390	17	20
3400	17	20
3410	17	20
3420	17	20
3430	17	20
3440	17	20
3450	17	20
3460	17	20
3470	17	20
3480	17	20
3490	17	20
3500	17	20
3510	17	20
3520	17	20
3530	17	20
3540	17	20
3550	17	20
3560	17	20
3570	17	20
3580	17	20
3590	17	20
3600	17	20
3610	17	20
3620	17	20
3630	17	20
3640	17	20
3650	17	20
3660	17	20
3670	17	20
3680	17	20
3690	17	20
3700	17	20
3710	17	20
3720	17	20
3730	17	20
3740	17	20
3750	17	20
3760	17	20
3770	17	20
3780	17	20
3790	17	20
3800	17	20
3810	17	20
3820	17	20
3830	17	20
3840	17	20
3850	17	20
3860	17	20
3870	17	20
3880	17	20
3890	17	20
3900	17	20
3910	17	20
3920	17	20
3930	17	20
3940	17	20
3950	17	20
3960	17	20
3970	17	20
3980	17	20
3990	17	20
4000	17	20
4010	17	20
4020	17	20
4030	17	20
4040	17	20
4050	17	20
4060	17	20
4070	17	20
4080	17	20
4090	17	20
4100	17	20
4110	17	20
4120	17	20
4130	17	20
4140	17	20
4150	17	20
4160	17	20
4170	17	20
4180	17	20
4190	17	20
4200	17	20
4210	17	20
4220	17	20
4230	17	20
4240	17	20
4250	17	20
4260	17	20
4270	17	20
4280	17	20
4290	17	20
4300	17	20
4310	17	20
4320	17	20
4330	17	20
4340	17	20
4350	17	20
4360	17	20
4370	17	20
4380	17	20
4390	17	20
4400	17	20
4410	17	20
4420	17	20
4430	17	20
4440	17	20
4450	17	20
4460	17	20
4470	17	20
4480	17	20
4490	17	20
4500	17	20
4510	17	20
4520	17	20
4530	17	20
4540	17	20
4550	17	20
4560	17	20
4570	17	20
4580	17	20
4590	17	20
4600	17	20
4610	17	20
4620	17	20
4630	17	20
4640	17	20
4650	17	20
4660	17	20
4670	17	20
4680	17	20
4690	17	20
4700	17	20
4710	17	20
4720	17	20
4730	17	20
4740	17	20
4750	17	20
4760	17	20
4770	17	20
4780	17	20
4790	17	20
4800	17	20
4810	17	20
4820	17	20
4830	17	20
4840	17	20
4850	17	20
4860	17	20
4870	17	20
4880	17	20
4890	17	20
4900	17	20
4910	17	20
4920	17	20
4930	17	20
4940	17	20
4950	17	20
4960	17	20
4970	17	20
4980	17	20
4990	17	20
5000	17	20
5010	17	20
5020	17	20
5030	17	20
5040	17	20
5050	17	20
5060	17	20
5070	17	20
5080	17	20
5090	17	20
5100	17	20
5110	17	20
5120	17	20
5130	17	20
5140	17	20
5150	17	20
5160	17	20
5170	17	20
5180	17	20
5190	17	20
5200	17	20
5210	17	20
5220	17	20
5230	17	20
5240	17	20
5250	17	20
5260	17	20
5270	17	20
5280	17	20
5290	17	20
5300	17	20
5310	17	20
5320	17	20
5330	17	20
5340	17	20
5350	17	20
5360	17	20
5370	17	20
5380	17	20
5390	17	20
5400	17	20
5410	17	20
5420	17	20
5430	17	20
5440	17	20
5450	17	20
5460	17	20
5470	17	20
5480	17	20
5490	17	20
5500	17	20
5510	17	20
5520	17	20
5530	17	20
5540	17	20
5550	17	20
5560	17	20
5570	17	20
5580	17	20
5590	17	20
5600	17	20
